"Id","CenterLatitude","CenterLongitude","AccessURL","Title","ProjectNo","ProjectName","Date","Class.x","Class.y"
"03-001HN",23.95528163,120.84756741,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211029_120847567_023955282_14_000_RSImage_UAV_Ortho/","20211029_正射影像_南投縣國姓鄉南港村","110LL018","110年度國姓鄉T002崩塌地及隙頂村(番路鄉D004)潛在大規模崩塌調查監測","2021-10-29","正射影像",NA
"03-001HO",23.53983412,120.71937288,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210430_120719373_023539834_15_000_RSImage_UAV_Ortho/","20210430_正射影像_嘉義縣梅山鄉太和村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-04-30","正射影像",NA
"03-001HP",23.43107473,120.6617548,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211102_120661755_023431075_15_000_RSImage_UAV_Ortho/","20211102_正射影像_嘉義縣番路鄉公田村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-11-02","正射影像",NA
"03-001HQ",23.42551019,120.65834294,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211102_120658343_023425510_15_000_RSImage_UAV_Ortho/","20211102_正射影像_嘉義縣番路鄉公田村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-11-02","正射影像",NA
"03-001HR",23.43078678,120.66098449,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210430_120660984_023430787_15_000_RSImage_UAV_Ortho/","20210430_正射影像_嘉義縣番路鄉公田村","110LL018","110年度國姓鄉T002崩塌地及隙頂村(番路鄉D004)潛在大規模崩塌調查監測","2021-04-30","正射影像",NA
"03-001HS",23.41768214,120.65616205,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211102_120656162_023417682_15_000_RSImage_UAV_Ortho/","20211102_正射影像_嘉義縣番路鄉公田村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-11-02","正射影像",NA
"03-001HT",23.53417837,120.70918057,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211023_120709181_023534178_15_000_RSImage_UAV_Ortho/","20211023_正射影像_嘉義縣梅山鄉太和村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-10-23","正射影像",NA
"03-001HU",23.06432042,120.45295934,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210828_120452959_023064320_16_001_RSImage_UAV_Ortho/","20210828_正射影像_臺南市南化區北平里","110WS030","110年度臺南分局土石流防災整備與緊急應變計畫","2021-08-28","正射影像",NA
"03-001HV",23.18444015,120.79099291,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211111_120790993_023184440_15_000_RSImage_UAV_Ortho/","20211111_正射影像_高雄市桃源區勤和里","110WS030","110年度臺南分局土石流防災整備與緊急應變計畫","2021-11-11","正射影像",NA
"03-001HW",22.9733378,120.65262866,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211111_120652629_022973338_15_000_RSImage_UAV_Ortho/","20211111_正射影像_高雄市六龜區中興里","110WS030","110年度臺南分局土石流防災整備與緊急應變計畫","2021-11-11","正射影像",NA
"03-001HX",22.52691784,120.68459302,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211017_120684593_022526918_16_000_RSImage_UAV_Ortho/","20211017_正射影像_屏東縣來義鄉來義村","110WS030","110年度臺南分局土石流防災整備與緊急應變計畫","2021-10-17","正射影像",NA
"03-001HY",23.01324731,120.66861797,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211016_120668618_023013247_16_000_RSImage_UAV_Ortho/","20211016_正射影像_高雄市六龜區興龍里","110WS030","110年度臺南分局土石流防災整備與緊急應變計畫","2021-10-16","正射影像",NA
"03-001HZ",23.53969077,120.71927198,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211102_120719272_023539691_14_000_RSImage_UAV_Ortho/","20211102_正射影像_嘉義縣梅山鄉太和村","110LL036","110年嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測","2021-11-02","正射影像",NA
"03-001I0",22.45396495,120.92372814,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210908_120923728_022453965_15_000_RSImage_UAV_Ortho/","20210908_正射影像_臺東縣大武鄉大竹村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-08","正射影像",NA
"03-001I1",22.36471293,120.9019548,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210908_120901955_022364713_15_000_RSImage_UAV_Ortho/","20210908_正射影像_臺東縣大武鄉大武村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-08","正射影像",NA
"03-001I2",24.80970693,121.37539859,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210525_121375399_024809707_14_000_RSImage_UAV_Ortho/","20210525_正射影像_桃園市復興區霞雲里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-25","正射影像",NA
"03-001I3",24.7179402,121.34719168,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210525_121347192_024717940_14_000_RSImage_UAV_Ortho/","20210525_正射影像_桃園市復興區高義里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-25","正射影像",NA
"03-001I4",24.66841914,121.30108894,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210527_121301089_024668419_13_000_RSImage_UAV_Ortho/","20210527_正射影像_新竹縣尖石鄉玉峰村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-27","正射影像",NA
"03-001I5",24.66594097,121.37482583,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210528_121374826_024665941_14_000_RSImage_UAV_Ortho/","20210528_正射影像_桃園市復興區三光里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-28","正射影像",NA
"03-001I6",24.66802955,121.32808432,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210527_121328084_024668030_14_000_RSImage_UAV_Ortho/","20210527_正射影像_新竹縣尖石鄉玉峰村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-27","正射影像",NA
"03-001I7",24.61958036,121.28737734,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210527_121287377_024619580_14_000_RSImage_UAV_Ortho/","20210527_正射影像_新竹縣尖石鄉秀巒村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-05-27","正射影像",NA
"03-001I8",24.70187763,121.36379789,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210907_121363798_024701878_14_000_RSImage_UAV_Ortho/","20210907_正射影像_桃園市復興區高義里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-07","正射影像",NA
"03-001I9",24.16362003,120.76038611,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210516_120760386_024163620_13_000_RSImage_UAV_Ortho/","20210516_正射影像_臺中市北屯區民政里","110WS064","110年臺中分局轄區重要治理區土砂高變動性調查評估及治理策略研擬","2021-05-16","正射影像",NA
"03-001IA",24.16326165,120.75937037,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210815_120759370_024163262_13_000_RSImage_UAV_Ortho/","20210815_正射影像_臺中市北屯區民政里","110WS064","110年臺中分局轄區重要治理區土砂高變動性調查評估及治理策略研擬","2021-08-15","正射影像",NA
"03-001IB",24.64918701,121.31055619,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210909_121310556_024649187_14_000_RSImage_UAV_Ortho/","20210909_正射影像_新竹縣尖石鄉玉峰村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-09","正射影像",NA
"03-001IC",24.74242494,121.34148051,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210826_121341481_024742425_14_000_RSImage_UAV_Ortho/","20210826_正射影像_桃園市復興區高義里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-08-26","正射影像",NA
"03-001ID",24.6952209,121.39102862,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210826_121391029_024695221_14_000_RSImage_UAV_Ortho/","20210826_正射影像_桃園市復興區華陵里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-08-26","正射影像",NA
"03-001IE",24.67480692,121.3393802,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210910_121339380_024674807_14_000_RSImage_UAV_Ortho/","20210910_正射影像_桃園市復興區三光里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-10","正射影像",NA
"03-001IF",23.00897564,121.12650947,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211006_121126509_023008976_15_000_RSImage_UAV_Ortho/","20211006_正射影像_臺東縣海端鄉加拿村","110WS033","110年度臺東分局保育治理綜合管理計畫","2021-10-06","正射影像",NA
"03-001IG",22.44177009,120.87595706,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211005_120875957_022441770_14_000_RSImage_UAV_Ortho/","20211005_正射影像_臺東縣達仁鄉土<U+5742>村","110WS033","110年度臺東分局保育治理綜合管理計畫","2021-10-05","正射影像",NA
"03-001IH",24.56807648,121.30713414,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210910_121307134_024568076_13_000_RSImage_UAV_Ortho/","20210910_正射影像_新竹縣尖石鄉秀巒村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-10","正射影像",NA
"03-001II",24.71827621,121.34489821,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210826_121344898_024718276_15_000_RSImage_UAV_Ortho/","20210826_正射影像_桃園市復興區高義里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-08-26","正射影像",NA
"03-001IJ",24.66721502,121.3009678,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210909_121300968_024667215_13_000_RSImage_UAV_Ortho/","20210909_正射影像_新竹縣尖石鄉玉峰村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-09","正射影像",NA
"03-001IK",24.66760292,121.3275861,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210909_121327586_024667603_14_000_RSImage_UAV_Ortho/","20210909_正射影像_新竹縣尖石鄉玉峰村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-09","正射影像",NA
"03-001IL",24.81069209,121.37626862,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210826_121376269_024810692_14_000_RSImage_UAV_Ortho/","20210826_正射影像_桃園市復興區霞雲里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-08-26","正射影像",NA
"03-001IM",24.67052992,121.37520481,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210827_121375205_024670530_14_000_RSImage_UAV_Ortho/","20210827_正射影像_桃園市復興區三光里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-08-27","正射影像",NA
"03-001IN",24.61787253,121.28570957,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210910_121285710_024617873_14_000_RSImage_UAV_Ortho/","20210910_正射影像_新竹縣尖石鄉秀巒村","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-10","正射影像",NA
"03-001IO",24.67996189,121.36987515,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210909_121369875_024679962_13_000_RSImage_UAV_Ortho/","20210909_正射影像_桃園市復興區三光里","110PC005","110年度石門水庫集水區土砂來源調查分析及治理對策與成效評估","2021-09-09","正射影像",NA
"03-001IP",22.76362062,120.71989067,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210527_120719891_022763621_15_000_RSImage_UAV_Ortho/","20210527_正射影像_屏東縣霧臺鄉佳暮村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-05-27","正射影像",NA
"03-001IQ",22.7799806,120.70159824,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210819_120701598_022779981_15_000_RSImage_UAV_Ortho/","20210819_正射影像_屏東縣三地門鄉德文村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-08-19","正射影像",NA
"03-001IR",22.76404161,120.71926536,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210817_120719265_022764042_15_000_RSImage_UAV_Ortho/","20210817_正射影像_屏東縣霧臺鄉佳暮村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-08-17","正射影像",NA
"03-001IS",22.77920352,120.70020557,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210525_120700206_022779204_14_000_RSImage_UAV_Ortho/","20210525_正射影像_屏東縣三地門鄉德文村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-05-25","正射影像",NA
"03-001IT",22.72850188,120.76206004,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210527_120762060_022728502_15_000_RSImage_UAV_Ortho/","20210527_正射影像_屏東縣霧臺鄉阿禮村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-05-27","正射影像",NA
"03-001IU",22.75250116,120.74740691,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210818_120747407_022752501_14_000_RSImage_UAV_Ortho/","20210818_正射影像_屏東縣霧臺鄉吉露村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-08-18","正射影像",NA
"03-001IV",22.75230786,120.71447454,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210528_120714475_022752308_12_000_RSImage_UAV_Ortho/","20210528_正射影像_屏東縣三地門鄉德文村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-05-28","正射影像",NA
"03-001IW",22.72788464,120.76071441,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210818_120760714_022727885_14_000_RSImage_UAV_Ortho/","20210818_正射影像_屏東縣霧臺鄉阿禮村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-08-18","正射影像",NA
"03-001IX",22.71974227,120.66764642,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210817_120667646_022719742_13_000_RSImage_UAV_Ortho/","20210817_正射影像_屏東縣三地門鄉三地村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-08-17","正射影像",NA
"03-001IY",22.71941806,120.66798001,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210525_120667980_022719418_13_000_RSImage_UAV_Ortho/","20210525_正射影像_屏東縣三地門鄉三地村","110WS071","110年度隘寮溪上游(隘寮北溪、隘寮北溪上游、隘寮南溪、隘寮南溪上游)等集水區災害變遷調查規劃","2021-05-25","正射影像",NA
"03-001IZ",22.97073749,121.25905672,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210729_121259057_022970737_15_000_RSImage_UAV_Ortho/","20210729_正射影像_臺東縣東河鄉泰源村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-07-29","正射影像",NA
"03-001J0",24.15219275,121.18355681,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210929_121183557_024152193_14_000_RSImage_UAV_Ortho/","20210929_正射影像_南投縣仁愛鄉力行村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-09-29","正射影像",NA
"03-001J1",23.47311272,120.6823192,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210930_120682319_023473113_15_000_RSImage_UAV_Ortho/","20210930_正射影像_嘉義縣竹崎鄉光華村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-09-30","正射影像",NA
"03-001J2",24.06594033,121.18460961,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210929_121184610_024065940_14_000_RSImage_UAV_Ortho/","20210929_正射影像_南投縣仁愛鄉都達村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-09-29","正射影像",NA
"03-001J3",23.13433825,121.24254463,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210905_121242545_023134338_15_000_RSImage_UAV_Ortho/","20210905_正射影像_花蓮縣富里鄉富南村","110LL023","110年度花蓮縣富里鄉電台山T004、羅山村T005及玉里鎮安通D018大規模崩塌區監測調查及維運計畫","2021-09-05","正射影像",NA
"03-001J4",22.53766711,120.93730741,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210906_120937307_022537667_15_000_RSImage_UAV_Ortho/","20210906_正射影像_臺東縣太麻里鄉金崙村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-06","正射影像",NA
"03-001J5",23.43107473,120.6617548,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211102_120661755_023431075_15_001_RSImage_UAV_Ortho/","20211102_正射影像_嘉義縣番路鄉公田村","110LL018","110年度國姓鄉T002崩塌地及隙頂村(番路鄉D004)潛在大規模崩塌調查監測","2021-11-02","正射影像",NA
"03-001J6",22.52353884,120.9231802,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210906_120923180_022523539_15_000_RSImage_UAV_Ortho/","20210906_正射影像_臺東縣金峰鄉歷坵村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-06","正射影像",NA
"03-001J7",23.28555905,121.34357122,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210916_121343571_023285559_16_000_RSImage_UAV_Ortho/","20210916_正射影像_花蓮縣玉里鎮樂合里","110LL023","110年度花蓮縣富里鄉電台山T004、羅山村T005及玉里鎮安通D018大規模崩塌區監測調查及維運計畫","2021-09-16","正射影像",NA
"03-001J8",23.28553501,121.34357171,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210803_121343572_023285535_16_000_RSImage_UAV_Ortho/","20210803_正射影像_花蓮縣玉里鎮樂合里","110LL023","110年度花蓮縣富里鄉電台山T004、羅山村T005及玉里鎮安通D018大規模崩塌區監測調查及維運計畫","2021-08-03","正射影像",NA
"03-001J9",23.13291365,121.24608524,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211014_121246085_023132914_15_000_RSImage_UAV_Ortho/","20211014_正射影像_花蓮縣富里鄉富南村","110LL023","110年度花蓮縣富里鄉電台山T004、羅山村T005及玉里鎮安通D018大規模崩塌區監測調查及維運計畫","2021-10-14","正射影像",NA
"03-001JA",23.28620385,121.34359929,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211014_121343599_023286204_16_000_RSImage_UAV_Ortho/","20211014_正射影像_花蓮縣玉里鎮樂合里","110LL023","110年度花蓮縣富里鄉電台山T004、羅山村T005及玉里鎮安通D018大規模崩塌區監測調查及維運計畫","2021-10-14","正射影像",NA
"03-001JB",23.43478787,120.67818603,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210928_120678186_023434788_14_000_RSImage_UAV_Ortho/","20210928_正射影像_嘉義縣阿里山鄉山美村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-09-28","正射影像",NA
"03-001JC",23.52694377,120.671584,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210928_120671584_023526944_15_000_RSImage_UAV_Ortho/","20210928_正射影像_嘉義縣梅山鄉瑞里村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-09-28","正射影像",NA
"03-001JD",23.53474354,120.60543544,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210817_120605435_023534744_14_000_RSImage_UAV_Ortho/","20210817_正射影像_嘉義縣竹崎鄉緞繻村","110WS069","雲嘉地區災害重點區智慧禦災能力分析與應用","2021-08-17","正射影像",NA
"03-001JE",22.35950662,120.8730979,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210908_120873098_022359507_15_001_RSImage_UAV_Ortho/","20210908_正射影像_臺東縣大武鄉大武村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-08","正射影像",NA
"03-001JF",22.52223741,120.91068091,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210907_120910681_022522237_15_000_RSImage_UAV_Ortho/","20210907_正射影像_臺東縣金峰鄉歷坵村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-09-07","正射影像",NA
"03-001JG",23.03786937,121.14559187,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20210818_121145592_023037869_14_000_RSImage_UAV_Ortho/","20210818_正射影像_臺東縣海端鄉崁頂村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-08-18","正射影像",NA
"03-001JH",22.6114092,120.9915982,"https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20211028_120991598_022611409_14_000_RSImage_UAV_Ortho/","20211028_正射影像_臺東縣太麻里鄉大王村","110WS032","110年度臺東分局土石流防災整備與緊急應變計畫","2021-10-28","正射影像",NA
