"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","15-19",2,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","35-39",3,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","55-59",1,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","65-69",4,1
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","泰山區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","泰山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","蘆洲區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","金山區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹北市","F","否","40-44",NA,1
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","70+",5,1
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","M","否","70+",4,1
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","八德區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","M","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","24","花蓮縣","秀林鄉","M","否","10-14",2,1
"嚴重特殊傳染性肺炎","2021","24","花蓮縣","秀林鄉","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","F","否","25-29",6,3
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","F","否","35-39",4,2
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","M","否","25-29",10,2
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","M","否","30-34",24,9
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","M","否","35-39",4,2
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","頭份市","M","否","30-34",NA,2
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","頭份市","M","否","45-49",1,NA
